Symbol,Description,Price,Price - Currency,Volume 1 day,Relative volume 1 day,Price,Price - Currency,Price to earnings ratio,Sector,Industry,Average volume 30 days,Market capitalization,Market capitalization - Currency,Free float %,Total common shares outstanding,Price to sales ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY",Average daily range %,"Earnings per share reported, Quarterly","Earnings per share reported, Quarterly - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency",CUSIP
MWA,MUELLER WATER PRODUCTS,26.37,USD,918895,0.6960667130814668,26.37,USD,20.0106237668842,Producer manufacturing,Industrial machinery,1241400.1666666667,4126142406.862402,USD,98.85000000000001,156471000,2.8916348978615845,1.3178,USD,43.99038461538462,2.5677989056829196,0.4,USD,0.392,USD,624758108
MX,Magnachip Semiconductor Corporation,4.53,USD,3469787,1.0132764002521608,4.53,USD,,Electronic technology,Semiconductors,1677130.5666666667,165077077.492228,USD,73.01440000000001,36440900,0.7847162437460904,-0.7077,USD,44.6547274575741,13.350993377483395,-0.11,USD,-0.22,USD,55933J203
MXL,"MaxLinear, Inc",99.83,USD,7747446,0.7730464951469005,99.83,USD,,Electronic technology,Semiconductors,5135776.033333333,8939373432.587591,USD,94.00309999999999,89546000,14.178142783594295,-1.5146,USD,42.61574600287945,8.170117771640367,0.22,USD,0.329,USD,57776J100
NAMS,NewAmsterdam Pharma Company N.V.,38.73,USD,4737883,3.884767792069106,38.73,USD,,Health technology,Pharmaceuticals: major,1118500.2,4527676921.432424,USD,63.49419999999999,116904000,187.9815115931754,-1.8044,USD,3.913946429522334,5.677603186898334,-0.4,USD,-0.485326,USD,
NAT,Nordic American Tankers Limited,5.92,USD,2246988,0.667056908422008,5.92,USD,102.06896551724137,Transportation,Marine shipping,4417208,1253563912.6552901,USD,94.71069999999999,211751000,4.24341319054785,0.058,USD,-74.02597402597402,4.036920849420855,0.06,USD,0.21,USD,G65773106
NAVN,"Navan, Inc.",18.68,USD,3865666,1.27471557635873,18.68,USD,,Technology services,Packaged software,3396852.7,4684215727.8911705,USD,30.481199999999998,235456310,6.3902340765523045,-1.6011,USD,-119.47909527073337,5.628632609360671,0.02,USD,0.004232,USD,639193101
NB,NioCorp Developments Ltd.,6.09,USD,3336404,0.7488843961265997,6.09,USD,,Non-energy minerals,Other metals/Minerals,4546890.733333344,885004665.3105174,USD,97.70119999999999,145320970,,-0.8328,USD,-336.9359916054565,7.248533896317134,-0.06,USD,-0.015,USD,654484609
NBIS,Nebius Group N.V.,177.05,USD,12825720,0.7673757089413098,177.05,USD,347.36119285854426,Technology services,Packaged software,16269070.7,44565333914.83845,USD,92.24980000000001,218159000,75.90895602724926,0.5097,USD,,7.747605599709511,-0.99,USD,-0.766768,USD,
NCLH,Norwegian Cruise Line Holdings Ltd.,17.08,USD,17524368,0.6584854486132321,17.08,USD,14.619532654284003,Consumer services,Hotels/Resorts/Cruise lines,22977480.6,7841600843.252032,USD,99.0979,459110000,0.800200437354829,1.1683,USD,-28.78824820187737,4.474447975911636,0.23,USD,0.398693,USD,G66721104
NEE,"NextEra Energy, Inc.",93.1,USD,6161318,0.6811954700683333,93.1,USD,23.636040518926603,Utilities,Electric utilities,8673663.1,194145297924.89822,USD,99.74589999999999,2085340000.0000002,7.084234952653922,3.9389,USD,47.29815638906547,2.5318398035905987,1.09,USD,1.08854,USD,65339F101
NEM,Newmont Corporation,116.51,USD,5226124,0.6917813337177354,116.51,USD,15.11350369697756,Non-energy minerals,Precious metals,7878446.633333334,124380566741.13527,USD,99.9213,1067550000,5.0540222868614055,7.709,USD,73.0415263748597,3.3350846647131083,2.9,USD,2.328716,USD,651639106
NEO,"NeoGenomics, Inc.",8.96,USD,1747772,0.5911252942567933,8.96,USD,,Health services,Medical/Nursing services,2359493.6333333333,1166697480.0441015,USD,98.2388,130211999.99999999,1.5704883446899272,-0.7729,USD,-26.518251759698813,6.835937500000007,0.01,USD,0.033636,USD,64049M209
NET,"Cloudflare, Inc.",196.13,USD,18856088,4.60752414760468,196.13,USD,,Technology services,Information technology services,4882610.833333333,69033895068.8954,USD,98.9882,317576000,38.886188834087356,-0.2483,USD,-4.503367003366998,5.81483491270369,0.25,USD,0.268962,USD,18915M107
NEXA,Nexa Resources S.A.,14.33,USD,1206476,0.9262650698608924,14.33,USD,14.309966047533452,Non-energy minerals,Other metals/Minerals,1469433.5,1897845378.719311,USD,33.5454,132439000,0.6161575464594258,1.0014,USD,,6.880121622968771,0.67,USD,0.547954,USD,
NEXT,NextDecade Corporation,7.56,USD,2371111,0.683745410274612,7.56,USD,,Energy minerals,Oil & gas production,4334487.433333334,2003347136.5511808,USD,55.71039999999999,264993000,,-1.3471,USD,-96.11297132042512,6.173847316704389,-0.51,USD,-0.6682,USD,65342K105
NFLX,"Netflix, Inc.",87.49,USD,35526198,1.033998923961387,87.49,USD,28.270914789801918,Technology services,Internet software/Services,40766870.96666668,368402746752.7205,USD,99.3866,4210800000,8.023466955810402,3.0947,USD,46.23854078064454,2.3350505363878695,1.23,USD,0.78801,USD,64110L106
NG,Novagold Resources Inc.,8.75,USD,2791197,0.8010025398970692,8.75,USD,,Non-energy minerals,Precious metals,3294801.1,3839330546.419382,USD,75.1172,438781000,,-0.27505375000000004,USD,-117.08104548973301,6.2243265306123465,-0.040687445,USD,-0.07008435360000001,USD,66987E206
NIO,NIO Inc.,5.85,USD,18754769,0.6155851120428266,5.85,USD,,Consumer durables,Motor vehicles,35639394.166666664,14022648057.48754,USD,99.35430000000018,2325773372,1.2067863473773182,-0.9726,USD,36.285620700949885,4.3710622710623825,0.007148000000000001,USD,-0.07501359405,USD,62914V106
NKE,"Nike, Inc.",44.14,USD,17231958,0.9685660595785256,44.14,USD,29.03756331820275,Consumer non-durables,Apparel/Footwear,26298347.533333335,65366363766.1288,USD,97.4303,1199500000,1.4135788772638387,1.5201,USD,-49.42272500415904,2.268997993397601,0.35,USD,0.117362,USD,654106103
NKTR,Nektar Therapeutics,81.89,USD,720523,0.8269756943476037,81.89,USD,,Health technology,Pharmaceuticals: major,1093001.7333333322,2719751846.458078,USD,97.8474,33212300,37.068750964715186,-8.4203,USD,11.610891837420235,6.0721002041065475,-1.82,USD,-2.063498,USD,640268306
NMAX,"Newsmax, Inc.",6.34,USD,1161003,0.7482087021280586,6.34,USD,,Consumer services,Broadcasting,2389979.566666667,818737796.1951219,USD,73.2046,89899155,4.196160806037894,-0.8085,USD,,13.773208652546156,-0.025,USD,-0.03,USD,65250K105
NMRA,"Neumora Therapeutics, Inc.",1.83,USD,2129067,1.3167034814610088,1.83,USD,,Health technology,Pharmaceuticals: major,1560043.2,334319195.6443299,USD,33.6223,182688080,,-1.3268,USD,17.605415140036023,11.31928181108517,-0.3,USD,-0.248581,USD,640979100
NNBR,"NN, Inc.",2.8,USD,2028910,1.739886493311173,2.8,USD,,Producer manufacturing,Metal fabrication,1345087.5666666667,147765827.39130434,USD,87.3988,52773500,0.31537237050831074,-1.092,USD,-9.561553125313539,8.178316326530576,0.02,USD,0.02,USD,629337106
NNDM,Nano Dimension Ltd.,1.58,USD,5096945,2.2258738243016776,1.58,USD,,Producer manufacturing,Industrial machinery,2208631.6,382601974,USD,97.5632,206811875,3.7050769049096033,-1.3681,USD,-217.94097141529164,6.153707052441328,,,,,63008G203
NNE,Nano Nuclear Energy Inc.,27.45,USD,2269217,0.8697524428354393,27.45,USD,,Producer manufacturing,Electrical products,2256389.1666666665,1429683736.1629214,USD,81.2937,52083195,,-1.0933,USD,-170.6188118811881,8.136586000520294,-0.13,USD,-0.2625,USD,63010H108
NNOX,NANO-X IMAGING LTD,1.73,USD,1201095,0.6973043741329015,1.73,USD,,Health technology,Medical specialties,1836538.8,120391089.25,USD,99.177,69590200,9.06411489131849,-1.1478,USD,-25.869064590415604,7.651527663088268,-0.5,USD,-0.16,USD,
NOG,"Northern Oil and Gas, Inc.",23.4,USD,1952237,0.7798108317514322,23.4,USD,,Energy minerals,Oil & gas production,2448680.3666666667,2475512296.3978267,USD,96.87370000000001,105791000,1.145398951985303,-6.3632,USD,-199.09211243478939,3.5408730158732302,0.74,USD,0.919851,USD,665531307
NOMD,Nomad Foods Limited,9.44,USD,2481347,1.4985727803509443,9.44,USD,9.152608105487685,Consumer non-durables,Food: specialty/candy,1328677.5666666667,1341292735.5897436,USD,81.02080000000001,142086000,0.4158596258731638,1.0314,USD,-31.826293872694816,3.7864709443098508,0.2657351,USD,0.383009815,USD,G6564A105
NOW,"ServiceNow, Inc.",91.18,USD,24351778,0.9655740528854235,91.18,USD,54.238296353578015,Technology services,Packaged software,26255820.666666668,94034658246.27652,USD,99.1093,1031310000,6.971543234956999,1.6811,USD,14.104391502070182,4.52316454109642,0.97,USD,0.862507,USD,81762P102
NPT,Texxon Holding Limited,1.38,USD,61520,0.17347848903394308,1.38,USD,,Distribution services,Wholesale distributors,1175225.8333333333,30615298.230769232,USD,15.812700000000001,22185000,,,,,31.13664596273245,,,,,G8772G106
NRG,"NRG Energy, Inc.",138.11,USD,2352892,0.9480810148841046,138.11,USD,161.19281045751634,Utilities,Electric utilities,2610157,29139340869.145496,USD,95.4543,210986000,0.9114938836031162,0.8568,USD,-86.50623661332997,4.35768073068041,1.49,USD,1.825877,USD,629377508
NRGV,"Energy Vault Holdings, Inc.",4.53,USD,4494393,1.029114454379698,4.53,USD,,Producer manufacturing,Electrical products,3759211.533333333,783577003.2433735,USD,80.355,172975000,3.2866150422088642,-0.7043,USD,23.027322404371585,9.003941974140686,-0.12,USD,-0.135,USD,29280W109
NRIX,"Nurix Therapeutics, Inc.",16.52,USD,1293836,1.5775707817341944,16.52,USD,,Health technology,Biotechnology,1065554.6333333333,1708264137.6732185,USD,94.127,103406000,24.96505600579556,-3.1596,USD,-12.52537483528616,4.612590799031501,-0.79,USD,-0.721728,USD,67080M103
NRXP,"NRX Pharmaceuticals, Inc.",3.08,USD,981734,1.0995431179687034,3.08,USD,,Health technology,Pharmaceuticals: major,1004496.4333333335,101848300.60130718,USD,88.3773,33067600,79.27106855510202,-1.5698,USD,34.838736457598266,6.383812615955442,-0.015,USD,0.2887,USD,629444209
NTLA,"Intellia Therapeutics, Inc.",14.09,USD,5780958,0.49568129496731667,14.09,USD,,Health technology,Biotechnology,6074094.133333334,1664501652.1845365,USD,94.6866,118134000,23.485346898967066,-3.8266,USD,27.108215707564238,8.59307512927106,-0.83,USD,-0.910694,USD,45826J105
NTNX,"Nutanix, Inc.",46,USD,3312970,1.0309157088238252,46,USD,50.372317126587824,Technology services,Packaged software,3232073.933333333,12199756550.92532,USD,97.46109999999999,265212000,4.992244450228268,0.9132,USD,,3.278711180124167,0.56,USD,0.355465,USD,67059N108
NTRA,"Natera, Inc.",194.24,USD,3924465,2.674671875252382,194.24,USD,,Health technology,Biotechnology,1439389.8666666667,27529878324.292973,USD,94.99489999999999,141731000,12.437386023171438,-1.6413,USD,-11.942436229709456,5.262388944457627,-0.6,USD,-0.512936,USD,632307104
NTSK,"Netskope, Inc.",11.62,USD,8059840,2.4334176834237065,11.62,USD,,Technology services,Packaged software,4313737.433333334,4651652125.228069,USD,86.7886,231167740,6.3441739234439645,-1.7404,USD,-87.56331501239359,5.185025817556115,-0.04,USD,-0.070018,USD,64119N608
NU,Nu Holdings Ltd.,13.8,USD,50581238,1.5737037123517985,13.8,USD,23.5937767139682,Finance,Regional banks,39499200.06666667,67076270493.87097,USD,95.6411,3837998500,7.11814204332054,0.5849,USD,45.02851475328539,2.8649068322976787,0.182413,USD,0.197138,USD,G6683N103
NUAI,"New Era Energy & Digital, Inc.",4.99,USD,5858844,1.1113329578841205,4.99,USD,,Finance,Financial conglomerates,5976740.2,494014668.16596645,USD,74.59830000000001,99000930,287.34815220239454,-0.9646,USD,10.833795525975233,8.08359576295454,-0.32,USD,-0.07,USD,64428N109
NUVB,Nuvation Bio Inc.,4.79,USD,2908386,0.523167873351752,4.79,USD,,Health technology,Biotechnology,3873720.9,1672677393.7775471,USD,70.599,348202000,12.694350139116086,-0.4281,USD,81.73946425524655,6.874142558902528,0.01,USD,-0.145716,USD,67080N101
NVAX,"Novavax, Inc.",10.11,USD,13292465,2.6938824256707394,10.11,USD,,Health technology,Biotechnology,4208817.3,1662469367.3499458,USD,95.07849999999999,164438000,2.527153191646347,-0.5976,USD,-122.54158651125948,5.079694785926299,-0.06,USD,-0.372693,USD,670002401
NVCR,NovoCure Limited,17.89,USD,2365472,0.999832957657133,17.89,USD,,Health technology,Medical specialties,1582727.6666666667,2072036573.868093,USD,89.3871,115821000,2.848608975406795,-1.5343,USD,-1.5285865537321266,5.297772099337269,-0.62,USD,-0.332857,USD,
NVDA,NVIDIA Corporation,215.2,USD,134626705,0.8136537329339105,215.2,USD,43.904031336706375,Electronic technology,Semiconductors,153208591.56666678,5229360000000,USD,96.1853,24300000000,23.929868758625158,4.9016,USD,66.7494471848954,3.2216741901219446,1.62,USD,1.740383,USD,67066G104
NVT,nVent Electric plc,169.95,USD,1703084,0.6029110849842859,169.95,USD,57.15294592413237,Electronic technology,Electronic components,2235418.1666666665,27484391300.594975,USD,99.075,161720000,6.321078182070364,2.9736,USD,-15.083671254783255,3.245870634220134,1.09,USD,1.154578,USD,
NVTS,Navitas Semiconductor Corporation,18.2,USD,34373228,1.0331008728022981,18.2,USD,,Electronic technology,Semiconductors,31586721.133333333,4253579597.9860673,USD,90.23790000000001,233713000,89.675783287238,-0.6271,USD,-19.24320212968244,11.966248037676637,-0.04,USD,-0.042867,USD,63942X106
NWS,News Corporation,31.31,USD,2393603,2.017825564694976,31.31,USD,41.82473951375901,Consumer services,Publishing: newspapers,1482745.9666666666,15957293894.95494,USD,60.529999999999994,185152000,1.9481073863636325,0.7486,USD,-12.300843486410495,2.423369986768385,0.21,USD,0.22472,USD,65249B208
NXDR,"Nextdoor Holdings, Inc.",2.02,USD,6926497,2.6523424158884663,2.02,USD,,Technology services,Internet software/Services,2710823.7,762815702.59375,USD,91.1398,250121000,2.8011655773009614,-0.1132,USD,52.536687631027256,3.721357850070814,-0.03,USD,-0.023333,USD,65345M108
NXPI,NXP Semiconductors N.V.,294.75,USD,6908368,1.4575921408995383,294.75,USD,28.20385237352522,Electronic technology,Semiconductors,3680230.1333333333,74415852497.02036,USD,99.60390000000001,252471000,5.832582282941934,10.4507,USD,13.848248815294934,3.391612746879872,3.05,USD,3.501342,USD,
NXT,Nextpower Inc.,125.91,USD,1694420,1.1329990365877338,125.91,USD,32.16749271881866,Electronic technology,Electronic equipment/Instruments,1748451,18694593780.73622,USD,98.6332,148475850,5.162861879243944,3.9142,USD,3.132822174795141,5.861255772263674,1.1,USD,0.922901,USD,65290E101
OBDC,Blue Owl Capital Corporation,11.35,USD,4312790,1.1407266901860538,11.35,USD,16.087880935506732,Finance,Finance/Rental/Leasing,4838926.466666667,5633067032.38367,USD,99.05630000000001,496305000,3.3860616529903655,0.7055,USD,-54.40739304640042,2.7714109502831703,0.31,USD,0.335292,USD,69121K104
OCGN,"Ocugen, Inc.",1.51,USD,10112097,1.076698451290824,1.51,USD,,Health technology,Pharmaceuticals: major,7455671.666666667,511159443.125,USD,97.2003,338516000,103.33921730795102,-0.233,USD,-24.665596575708935,6.242667928098316,-0.06,USD,-0.051429,USD,67577C105
OCSL,Oaktree Specialty Lending Corporation,12.15,USD,1067538,1.1395911580694922,12.15,USD,21.557842441447836,Miscellaneous,Investment trusts,1109431.7,1070239138.4520882,USD,99.70020000000001,88085500,3.8507092912100327,0.5636,USD,338.2581648522551,2.4714285714287554,0.39,USD,0.363317,USD,67401P405
OCUL,"Ocular Therapeutix, Inc.",9.65,USD,2085766,0.7542252653527283,9.65,USD,,Health technology,Pharmaceuticals: major,3208906.6333333333,2112967518.0630167,USD,90.4208,218960000,41.686503877935436,-1.4558,USD,-26.745603343200408,4.311621021465591,-0.4,USD,-0.384167,USD,67576A100
OGN,Organon & Co.,13.35,USD,6774671,0.2467546625719988,13.35,USD,14.223311314724057,Health technology,Pharmaceuticals: major,14351121.733333332,3505721408.6373873,USD,99.4889,262601000,0.5681932046081457,0.9386,USD,-67.51012496105784,2.3365436062065186,0.71,USD,0.919151,USD,68622V106
OII,"Oceaneering International, Inc.",36.54,USD,1058103,0.9394678459362337,36.54,USD,10.860454748105216,Producer manufacturing,Industrial machinery,1165564.7333333334,3644669201.338983,USD,98.46349999999998,99744600,1.3134697019552044,3.3645,USD,88.27644096250701,4.866174055829156,0.3,USD,0.457471,USD,675232102
OKLO,Oklo Inc.,72.51,USD,9929900,0.6484711873317468,72.51,USD,,Producer manufacturing,Industrial machinery,13552191.2,12585473038.91285,USD,81.948,173569000,,-0.7175,USD,86.44307982994803,8.94940599326193,-0.27,USD,-0.189865,USD,02156V109
OKTA,"Okta, Inc.",83.9,USD,3744813,1.4363105786085433,83.9,USD,64.18789687093566,Technology services,Packaged software,3767679.7,14840897743.595451,USD,99.366,169200000,4.999930113052425,1.3071,USD,2130.5460750853244,3.290950110676025,0.9,USD,0.85209,USD,679295105
OLN,Olin Corporation,26.84,USD,2869474,1.4701673720921022,26.84,USD,,Process industries,Industrial specialties,2450211.8333333335,3055922990.309417,USD,99.56429999999999,113857000,0.45319483302577523,-1.1212,USD,-320.9261083743842,4.8075899510328,-0.332812,USD,0.038718,USD,680665205
OMC,Omnicom Group Inc.,77.06,USD,2829417,0.5409544241657539,77.06,USD,192.79459594696021,Commercial services,Advertising/Marketing services,4675553.6,21962576869.36012,USD,99.1209,285006000,1.1609160428562788,0.3997,USD,-94.53125,2.6389455340925494,1.9,USD,2.48948,USD,681919106
OMER,Omeros Corporation,14.13,USD,858691,0.7769508030355236,14.13,USD,,Health technology,Pharmaceuticals: major,1244802.6,1017305906.4221311,USD,96.16050000000001,71996200,,-0.4998,USD,81.46486185796402,4.343999595592038,0.98,USD,-0.3007,USD,682143102
OMEX,"Odyssey Marine Exploration, Inc.",1.22,USD,1486791,0.9556218064600889,1.22,USD,,Process industries,Agricultural commodities/Milling,10999084.2,71209764.04724409,USD,89.1266,58368700,184.2802836219293,-1.1244,USD,-274.8,7.74443793911006,-0.3,USD,,,676118201
ON,ON Semiconductor Corporation,103.2,USD,10759413,0.7271171012249462,103.2,USD,73.56190747736831,Electronic technology,Semiconductors,11389420.2,40444410303.59606,USD,99.3662,391903000,6.539732970476666,1.4029,USD,-2.6912672539363216,4.30150885935768,0.64,USD,0.707541,USD,682189105
ONDS,Ondas Inc,9.06,USD,33713790,0.6902554045053001,9.06,USD,,Electronic technology,Telecommunications equipment,54225586.5,4395401881.235096,USD,98.2565,485144000,66.72423855413831,-0.525,USD,13.651315789473678,7.887890255439831,-0.335,USD,-0.05375,USD,68236H204
ONEG,OneConstruction Group Limited,1.4,USD,3726105,1.1039388054723247,1.4,USD,,Industrial services,Engineering & construction,1912885.4333333333,22399998.91472868,USD,43.75,16000000,,,,,113.3668367346938,,,,,G6826S100
ONON,On Holding AG,35.24,USD,6083649,1.252817251028568,35.24,USD,47.45488823054134,Consumer non-durables,Apparel/Footwear,6139786.3,11664353105.969145,USD,75.38870000000001,296873350,3.2751130343609773,0.7426,USD,-11.763307984790872,3.315631587481776,0.31535,USD,0.3366765282,USD,
OPCH,"Option Care Health, Inc.",20.51,USD,4304422,0.7456536887313654,20.51,USD,16.046002190580506,Health services,Medical/Nursing services,3074272.033333333,3220633949.879036,USD,98.3925,157028000,0.5792695106455557,1.2782,USD,2.1008067737039693,4.618304659747819,0.4,USD,0.426121,USD,68404L201
OPK,"Opko Health, Inc.",1.14,USD,1942105,0.7105640267176655,1.14,USD,,Health services,Medical/Nursing services,2293967.4,860805139.5535712,USD,49.9659,755092000,1.4625871758425946,-0.2738,USD,-261.21372031662264,3.8408521303257004,-0.07,USD,-0.08,USD,68375N103
